"perm_num","start_yr","type","NERC_ID","start_date","end_date","centroid_date","extr_temp","duration","spatial_coverage","impact","extreme_type"
184,2005,"heat_wave","NERC18",2005-07-31,2005-08-04,2005-08-02,309.003407943207,5,96.2025316455696,9140.87977015019,"heat_dur_temp34"
185,2005,"heat_wave","NERC18",2005-08-08,2005-08-11,2005-08-08,308.988952636622,4,74.0506329113924,5624.57584426525,"heat_dur_temp34"
186,2005,"heat_wave","NERC18",2005-09-10,2005-09-13,2005-09-11,307.602572235232,4,73.6286919831224,5184.21747687424,"heat_dur_temp34"
187,2005,"heat_wave","NERC18",2005-10-03,2005-10-04,2005-10-03,302.836300057653,2,45.5696202531646,1169.89063816584,"heat_dur_temp11"
188,2006,"heat_wave","NERC18",2006-05-28,2006-05-30,2006-05-28,305.607659012568,3,72.3628691983122,3388.24496285495,"heat_dur_temp23"
189,2006,"heat_wave","NERC18",2006-06-15,2006-06-17,2006-06-16,304.210164690035,3,83.7552742616034,3570.52872274931,"heat_dur_temp22"
190,2006,"heat_wave","NERC18",2006-07-01,2006-07-03,2006-07-01,305.813285492438,3,69.831223628692,3312.78322658037,"heat_dur_temp23"
191,2006,"heat_wave","NERC18",2006-07-13,2006-07-17,2006-07-16,310.252381462751,5,96.8354430379747,9805.74165759778,"heat_dur_temp34"
192,2006,"heat_wave","NERC18",2006-07-19,2006-07-20,2006-07-19,306.983493180834,2,46.8354430379747,1590.85885491356,"heat_dur_temp14"
193,2006,"heat_wave","NERC18",2006-07-24,2006-08-02,2006-07-31,313.328495996723,10,98.3122362869198,22934.7661064829,"heat_dur_temp44"
194,2006,"heat_wave","NERC18",2006-08-05,2006-08-06,2006-08-05,304.628398088377,2,60.337552742616,1765.28348239486,"heat_dur_temp12"
195,2007,"heat_wave","NERC18",2007-06-15,2007-06-18,2007-06-15,303.762647746207,4,71.3080168776371,3925.54847107001,"heat_dur_temp32"
196,2007,"heat_wave","NERC18",2007-06-25,2007-06-27,2007-06-26,305.730842121303,3,83.3333333333333,3932.71053032575,"heat_dur_temp23"
197,2007,"heat_wave","NERC18",2007-07-03,2007-07-04,2007-07-04,303.692797489484,2,66.6666666666667,1825.7063319312,"heat_dur_temp12"
198,2007,"heat_wave","NERC18",2007-07-07,2007-07-10,2007-07-08,307.742671478388,4,87.1308016877637,6183.73275997826,"heat_dur_temp34"
199,2007,"heat_wave","NERC18",2007-07-17,2007-07-19,2007-07-17,304.748860325747,3,81.6455696202532,3612.5373076355,"heat_dur_temp22"
200,2007,"heat_wave","NERC18",2007-07-23,2007-07-27,2007-07-26,306.874087192063,5,93.0379746835443,7849.65448491537,"heat_dur_temp34"
201,2007,"heat_wave","NERC18",2007-07-31,2007-08-02,2007-08-01,306.622954531803,3,79.3248945147679,3955.84234427716,"heat_dur_temp24"
202,2007,"heat_wave","NERC18",2007-08-04,2007-08-12,2007-08-10,307.447544392271,9,93.2489451476793,14642.6859899692,"heat_dur_temp44"
203,2007,"heat_wave","NERC18",2007-08-14,2007-08-15,2007-08-14,306.978774515525,2,56.1181434599156,1905.63460807158,"heat_dur_temp14"
204,2007,"heat_wave","NERC18",2007-08-22,2007-08-23,2007-08-22,303.528953922156,2,51.8987341772152,1404.27116660354,"heat_dur_temp12"
205,2007,"heat_wave","NERC18",2007-08-27,2007-08-28,2007-08-27,305.059562485938,2,58.0168776371308,1747.41758803078,"heat_dur_temp13"
206,2007,"heat_wave","NERC18",2007-09-05,2007-09-07,2007-09-05,305.304048038456,3,74.0506329113924,3399.82333006206,"heat_dur_temp23"
207,2007,"heat_wave","NERC18",2007-10-06,2007-10-07,2007-10-06,301.83377118879,2,40.084388185654,948.698956063335,"heat_dur_temp11"
208,2008,"heat_wave","NERC18",2008-06-26,2008-06-27,2008-06-26,302.514632125931,2,63.7130801687764,1594.69151984437,"heat_dur_temp11"
209,2008,"heat_wave","NERC18",2008-07-06,2008-07-08,2008-07-06,303.516484921414,3,77.4261603375528,3139.58858617655,"heat_dur_temp22"
210,2008,"heat_wave","NERC18",2008-07-11,2008-07-12,2008-07-11,304.347833003862,2,26.7932489451477,768.850122991761,"heat_dur_temp12"
211,2008,"heat_wave","NERC18",2008-07-16,2008-07-21,2008-07-16,303.495107051485,6,81.8565400843882,6627.97662781794,"heat_dur_temp41"
212,2008,"heat_wave","NERC18",2008-07-28,2008-08-01,2008-07-31,303.528269425125,5,69.1983122362869,4680.66705848207,"heat_dur_temp42"
213,2008,"heat_wave","NERC18",2008-08-03,2008-08-05,2008-08-04,304.094685061145,3,62.4472573839663,2640.5232772778,"heat_dur_temp22"
214,2009,"heat_wave","NERC18",2009-06-18,2009-06-19,2009-06-18,301.541422715817,2,62.6582278481013,1446.33018843783,"heat_dur_temp11"
215,2009,"heat_wave","NERC18",2009-06-21,2009-06-27,2009-06-23,306.459064175004,7,84.8101265822785,9771.26721275555,"heat_dur_temp44"
216,2009,"heat_wave","NERC18",2009-08-08,2009-08-10,2009-08-08,304.077872051433,3,68.9873417721519,2913.5849119105,"heat_dur_temp22"
217,2009,"heat_wave","NERC18",2009-08-14,2009-08-16,2009-08-14,304.732711148455,3,79.535864978903,3515.33677403009,"heat_dur_temp22"
218,2010,"heat_wave","NERC18",2010-05-23,2010-05-25,2010-05-24,303.314422849485,3,66.0337552742616,2637.60402018279,"heat_dur_temp21"
219,2010,"heat_wave","NERC18",2010-06-17,2010-06-18,2010-06-17,301.406973641049,2,29.746835443038,678.642735606712,"heat_dur_temp11"
220,2010,"heat_wave","NERC18",2010-06-21,2010-06-23,2010-06-22,303.442282024364,3,74.0506329113924,2986.22847503276,"heat_dur_temp21"
221,2010,"heat_wave","NERC18",2010-06-26,2010-06-27,2010-06-26,302.755654787831,2,71.9409282700422,1835.30729225754,"heat_dur_temp11"
222,2010,"heat_wave","NERC18",2010-07-03,2010-07-08,2010-07-03,303.132604330562,6,87.9746835443038,6932.02026056248,"heat_dur_temp41"
223,2010,"heat_wave","NERC18",2010-07-14,2010-07-18,2010-07-17,304.74345385133,5,79.535864978903,5863.16677421035,"heat_dur_temp42"
224,2010,"heat_wave","NERC18",2010-07-20,2010-07-24,2010-07-23,303.006332772983,5,78.4810126582278,5103.75083496801,"heat_dur_temp41"
225,2010,"heat_wave","NERC18",2010-07-27,2010-07-28,2010-07-27,305.018565295215,2,62.4472573839663,1875.73642505639,"heat_dur_temp13"
226,2010,"heat_wave","NERC18",2010-07-30,2010-08-04,2010-08-03,304.273625734372,6,97.6793248945148,8365.42875318257,"heat_dur_temp42"
227,2010,"heat_wave","NERC18",2010-08-08,2010-08-14,2010-08-12,305.732183337586,7,97.6793248945148,10756.9633327249,"heat_dur_temp43"
228,2010,"heat_wave","NERC18",2010-08-20,2010-08-23,2010-08-20,304.113872876396,4,86.4978902953587,4883.28091082056,"heat_dur_temp32"
229,2010,"heat_wave","NERC18",2010-08-30,2010-08-31,2010-08-30,304.111238647328,2,75.9493670886076,2143.47928820172,"heat_dur_temp12"
230,2011,"heat_wave","NERC18",2011-06-06,2011-06-08,2011-06-06,305.58572917295,3,76.1603375527426,3561.0431844525,"heat_dur_temp23"
231,2011,"heat_wave","NERC18",2011-06-18,2011-06-19,2011-06-18,298.412509875258,2,33.9662447257384,571.48273836141,"heat_dur_temp11"
232,2011,"heat_wave","NERC18",2011-06-30,2011-07-02,2011-07-01,306.624763262948,3,90.084388185654,4492.89488182203,"heat_dur_temp24"
233,2011,"heat_wave","NERC18",2011-07-05,2011-07-07,2011-07-05,302.50280223804,3,53.3755274261603,2002.03099128108,"heat_dur_temp21"
234,2011,"heat_wave","NERC18",2011-07-09,2011-07-12,2011-07-10,304.868155810302,4,80.8016877637131,4805.48833362505,"heat_dur_temp32"
235,2011,"heat_wave","NERC18",2011-07-15,2011-08-03,2011-07-20,308.738367481922,20,98.9451476793249,37081.4107553647,"heat_dur_temp44"
236,2011,"heat_wave","NERC18",2011-08-05,2011-08-07,2011-08-06,303.496970912796,3,83.9662447257384,3399.86988816,"heat_dur_temp22"
237,2011,"heat_wave","NERC18",2011-08-23,2011-08-24,2011-08-23,305.232398280739,2,50.42194092827,1536.09417261461,"heat_dur_temp13"
238,2011,"heat_wave","NERC18",2011-09-01,2011-09-02,2011-09-01,308.371605543056,2,50.42194092827,1852.66401889889,"heat_dur_temp14"
239,2012,"heat_wave","NERC18",2012-06-09,2012-06-10,2012-06-10,304.056652236784,2,36.4978902953587,1026.0763025163,"heat_dur_temp12"
240,2012,"heat_wave","NERC18",2012-06-15,2012-06-16,2012-06-16,301.05314001806,2,55.4852320675106,1226.57207795349,"heat_dur_temp11"
241,2012,"heat_wave","NERC18",2012-06-18,2012-06-20,2012-06-19,305.93529363553,3,78.6919831223629,3761.93957345107,"heat_dur_temp23"
242,2012,"heat_wave","NERC18",2012-06-27,2012-07-08,2012-07-06,310.085874865638,12,96.4135021097047,23238.5944648014,"heat_dur_temp44"
243,2012,"heat_wave","NERC18",2012-07-13,2012-07-26,2012-07-23,310.760303598892,14,97.6793248945148,28389.9341620291,"heat_dur_temp44"
244,2012,"heat_wave","NERC18",2012-07-31,2012-08-04,2012-08-01,310.708824661359,5,82.9113924050633,8584.98743872795,"heat_dur_temp44"
245,2012,"heat_wave","NERC18",2012-08-23,2012-08-24,2012-08-24,307.74205330709,2,45.3586497890295,1609.51116498917,"heat_dur_temp14"
246,2013,"heat_wave","NERC18",2013-06-21,2013-06-28,2013-06-25,303.487890483669,8,87.5527426160338,9447.21443159938,"heat_dur_temp41"
247,2013,"heat_wave","NERC18",2013-07-06,2013-07-09,2013-07-08,303.751909161284,4,89.2405063291139,4908.90934617986,"heat_dur_temp32"
248,2013,"heat_wave","NERC18",2013-07-13,2013-07-19,2013-07-18,305.885520951253,7,91.3502109704641,10158.0198319088,"heat_dur_temp43"
249,2013,"heat_wave","NERC18",2013-08-20,2013-08-22,2013-08-21,306.273593700793,3,63.7130801687764,3110.52234027816,"heat_dur_temp23"
250,2013,"heat_wave","NERC18",2013-08-24,2013-09-01,2013-08-27,308.221505525211,9,98.7341772151899,16191.7682008837,"heat_dur_temp44"
251,2013,"heat_wave","NERC18",2013-09-10,2013-09-11,2013-09-10,305.987044757753,2,50,1598.7044757753,"heat_dur_temp13"
252,2014,"heat_wave","NERC18",2014-06-01,2014-06-02,2014-06-01,299.747306703699,2,39.4514767932489,769.091288435321,"heat_dur_temp11"
253,2014,"heat_wave","NERC18",2014-06-17,2014-06-19,2014-06-17,302.475760475502,3,59.0717299578059,2210.89426148137,"heat_dur_temp21"
254,2014,"heat_wave","NERC18",2014-06-21,2014-06-23,2014-06-21,301.746500537448,3,54.8523206751055,1932.96844287119,"heat_dur_temp21"
255,2014,"heat_wave","NERC18",2014-06-27,2014-06-30,2014-06-29,302.254873492093,4,85.8649789029536,4209.05781542772,"heat_dur_temp31"
256,2014,"heat_wave","NERC18",2014-07-06,2014-07-07,2014-07-06,304.643009360701,2,65.1898734177215,1909.15185335722,"heat_dur_temp12"
257,2014,"heat_wave","NERC18",2014-07-11,2014-07-12,2014-07-12,301.067333001336,2,60.5485232067511,1340.22133813647,"heat_dur_temp11"
258,2014,"heat_wave","NERC18",2014-07-21,2014-07-22,2014-07-21,305.742320358373,2,83.1223628691983,2617.07773046369,"heat_dur_temp13"
259,2014,"heat_wave","NERC18",2014-08-18,2014-08-19,2014-08-18,301.883790721932,2,38.6075949367089,917.609157009938,"heat_dur_temp11"
260,2014,"heat_wave","NERC18",2014-08-21,2014-08-25,2014-08-24,304.209479475075,5,82.0675105485232,5830.68303354871,"heat_dur_temp42"
261,2015,"heat_wave","NERC18",2015-07-05,2015-07-06,2015-07-05,303.217982094079,2,34.8101265822785,920.239259714361,"heat_dur_temp11"
262,2015,"heat_wave","NERC18",2015-07-11,2015-07-14,2015-07-12,305.172843569136,4,95.7805907172996,5813.0556796521,"heat_dur_temp33"
263,2015,"heat_wave","NERC18",2015-07-16,2015-07-18,2015-07-17,304.679261906587,3,79.535864978903,3502.58337897677,"heat_dur_temp22"
264,2015,"heat_wave","NERC18",2015-07-24,2015-07-29,2015-07-28,304.619845481969,6,96.4135021097047,8457.30301931624,"heat_dur_temp42"
265,2015,"heat_wave","NERC18",2015-08-07,2015-08-10,2015-08-08,301.900726364546,4,66.4556962025316,3163.48422348691,"heat_dur_temp31"
266,2015,"heat_wave","NERC18",2015-08-13,2015-08-16,2015-08-14,305.699975458824,4,90.7172995780591,5697.03750826525,"heat_dur_temp33"
267,2015,"heat_wave","NERC18",2015-08-31,2015-09-08,2015-09-05,305.131998960345,9,95.5696202531646,13015.4345488031,"heat_dur_temp43"
268,2015,"heat_wave","NERC18",2015-09-16,2015-09-17,2015-09-16,302.044807318554,2,61.8143459915612,1489.08377398157,"heat_dur_temp21"
269,2016,"heat_wave","NERC18",2016-06-10,2016-06-15,2016-06-10,305.546416871655,6,79.535864978903,7418.98627925816,"heat_dur_temp43"
270,2016,"heat_wave","NERC18",2016-06-18,2016-06-20,2016-06-19,303.818209768455,3,77.2151898734177,3200.92707294591,"heat_dur_temp22"
271,2016,"heat_wave","NERC18",2016-06-25,2016-06-26,2016-06-25,304.098740772889,2,47.6793248945148,1344.43688382824,"heat_dur_temp22"
272,2016,"heat_wave","NERC18",2016-07-05,2016-07-08,2016-07-05,304.120967325275,4,66.6666666666667,3765.59128674,"heat_dur_temp32"
273,2016,"heat_wave","NERC18",2016-07-10,2016-07-13,2016-07-11,304.555781126392,4,90.295358649789,5257.27790894158,"heat_dur_temp32"
274,2016,"heat_wave","NERC18",2016-07-17,2016-07-28,2016-07-21,307.475382871974,12,97.8902953586498,20528.0446901163,"heat_dur_temp44"
275,2016,"heat_wave","NERC18",2016-08-01,2016-08-04,2016-08-04,304.656630834283,4,84.3881856540084,4947.38593562296,"heat_dur_temp32"
276,2016,"heat_wave","NERC18",2016-08-09,2016-08-12,2016-08-11,305.238109413788,4,83.3333333333333,5079.36980459599,"heat_dur_temp33"
277,2016,"heat_wave","NERC18",2016-08-17,2016-08-19,2016-08-18,304.241616802868,3,62.6582278481013,2677.06341167835,"heat_dur_temp22"
278,2016,"heat_wave","NERC18",2016-08-23,2016-08-24,2016-08-23,302.564863921377,2,29.535864978903,742.228248520163,"heat_dur_temp21"
279,2016,"heat_wave","NERC18",2016-08-29,2016-08-30,2016-08-29,302.826059120002,2,65.8227848101266,1688.49385883571,"heat_dur_temp21"
280,2016,"heat_wave","NERC18",2016-09-05,2016-09-08,2016-09-06,302.341270482557,4,59.915611814346,2957.73908611492,"heat_dur_temp31"
281,2017,"heat_wave","NERC18",2017-06-10,2017-06-14,2017-06-11,303.384060091045,5,77.6371308016878,5195.50011973055,"heat_dur_temp41"
282,2017,"heat_wave","NERC18",2017-07-05,2017-07-07,2017-07-06,305.37484328421,3,90.5063291139241,4174.56187906714,"heat_dur_temp23"
283,2017,"heat_wave","NERC18",2017-07-10,2017-07-12,2017-07-12,304.059295393488,3,76.5822784810127,3230.07862521275,"heat_dur_temp22"
284,2017,"heat_wave","NERC18",2017-07-18,2017-07-23,2017-07-20,305.438288715007,6,91.3502109704641,8461.74558683294,"heat_dur_temp43"
285,2017,"heat_wave","NERC18",2017-07-26,2017-07-27,2017-07-26,302.493205103167,2,41.5611814345992,1038.46472798477,"heat_dur_temp21"
286,2017,"heat_wave","NERC18",2017-09-22,2017-09-23,2017-09-22,305.696135261581,2,53.5864978902954,1682.201838161,"heat_dur_temp23"
287,2018,"heat_wave","NERC18",2018-05-24,2018-05-31,2018-05-27,306.95841190616,8,85.2320675105485,11563.2040676601,"heat_dur_temp44"
288,2018,"heat_wave","NERC18",2018-06-09,2018-06-10,2018-06-09,301.593672352938,2,72.1518987341772,1673.01094713282,"heat_dur_temp21"
289,2018,"heat_wave","NERC18",2018-06-15,2018-06-20,2018-06-15,305.641832095941,6,79.746835443038,7484.31966109584,"heat_dur_temp43"
290,2018,"heat_wave","NERC18",2018-06-28,2018-07-01,2018-06-29,308.391822193394,4,89.873417721519,6611.7436745872,"heat_dur_temp34"
291,2018,"heat_wave","NERC18",2018-07-03,2018-07-05,2018-07-04,306.063090772911,3,85.0210970464135,4097.10479840704,"heat_dur_temp33"
292,2018,"heat_wave","NERC18",2018-07-09,2018-07-16,2018-07-12,306.256616413964,8,97.2573839662447,12648.6078765188,"heat_dur_temp43"
293,2018,"heat_wave","NERC18",2018-08-04,2018-08-06,2018-08-05,305.715383828173,3,76.5822784810127,3610.55970229544,"heat_dur_temp33"
294,2018,"heat_wave","NERC18",2018-08-12,2018-08-15,2018-08-12,305.580482633149,4,68.7763713080169,4286.27623494226,"heat_dur_temp33"
295,2018,"heat_wave","NERC18",2018-08-26,2018-08-28,2018-08-27,304.881126232587,3,65.6118143459916,2929.13307489529,"heat_dur_temp32"
296,2018,"heat_wave","NERC18",2018-09-01,2018-09-05,2018-09-01,302.898803276323,5,60.126582278481,3877.80478243888,"heat_dur_temp41"
297,2018,"heat_wave","NERC18",2018-09-14,2018-09-15,2018-09-15,303.238784196643,2,43.8818565400844,1161.88485776445,"heat_dur_temp21"
298,2019,"heat_wave","NERC18",2019-06-27,2019-07-06,2019-06-29,304.537579744164,10,94.3037974683544,13709.489758737,"heat_dur_temp42"
299,2019,"heat_wave","NERC18",2019-07-09,2019-07-10,2019-07-09,301.961108946168,2,66.4556962025316,1589.76764474385,"heat_dur_temp21"
300,2019,"heat_wave","NERC18",2019-07-13,2019-07-20,2019-07-19,306.78594541536,8,97.0464135021097,13032.126398423,"heat_dur_temp44"
301,2019,"heat_wave","NERC18",2019-07-26,2019-07-29,2019-07-27,302.630466864921,4,74.0506329113924,3741.17626125508,"heat_dur_temp31"
302,2019,"heat_wave","NERC18",2019-08-03,2019-08-06,2019-08-04,302.417906707229,4,90.5063291139241,4495.5966054019,"heat_dur_temp31"
303,2019,"heat_wave","NERC18",2019-08-11,2019-08-13,2019-08-11,300.234900519509,3,72.9957805907173,2241.31365806969,"heat_dur_temp31"
304,2019,"heat_wave","NERC18",2019-09-10,2019-09-11,2019-09-10,300.529844775892,2,45.7805907172996,964.125028003614,"heat_dur_temp21"
305,2019,"heat_wave","NERC18",2019-09-17,2019-09-21,2019-09-20,301.103606785054,5,78.4810126582278,4357.11152324904,"heat_dur_temp41"
306,2020,"heat_wave","NERC18",2020-06-02,2020-06-03,2020-06-02,304.021860421367,2,55.4852320675106,1556.01235899558,"heat_dur_temp22"
307,2020,"heat_wave","NERC18",2020-06-08,2020-06-09,2020-06-08,303.500807638908,2,42.1940928270042,1139.30866151122,"heat_dur_temp22"
308,2020,"heat_wave","NERC18",2020-06-18,2020-06-19,2020-06-18,301.938982972996,2,17.2995780590717,413.078735774543,"heat_dur_temp21"
309,2020,"heat_wave","NERC18",2020-06-26,2020-07-11,2020-07-08,305.389284809813,16,98.7341772151899,24311.1739780337,"heat_dur_temp43"
310,2020,"heat_wave","NERC18",2020-07-17,2020-07-19,2020-07-18,305.96249302047,3,86.9198312236287,4162.37159774281,"heat_dur_temp33"
311,2020,"heat_wave","NERC18",2020-07-24,2020-07-27,2020-07-25,305.78213326473,4,98.3122362869198,6206.30725853518,"heat_dur_temp33"
312,2020,"heat_wave","NERC18",2020-08-08,2020-08-10,2020-08-09,305.01659174305,3,82.4894514767933,3716.13124780542,"heat_dur_temp33"
313,2020,"heat_wave","NERC18",2020-08-13,2020-08-14,2020-08-14,303.00400018862,2,68.1434599156118,1772.27513119167,"heat_dur_temp21"
314,2020,"heat_wave","NERC18",2020-08-22,2020-08-28,2020-08-24,306.732287555095,7,87.9746835443038,10304.1239184224,"heat_dur_temp44"
315,2021,"heat_wave","NERC18",2021-05-20,2021-05-22,2021-05-22,299.428105953261,3,66.0337552742616,1867.71972365234,"heat_dur_temp31"
316,2021,"heat_wave","NERC18",2021-06-05,2021-06-11,2021-06-10,306.631826437343,7,94.7257383966245,11028.2342811327,"heat_dur_temp44"
317,2021,"heat_wave","NERC18",2021-06-17,2021-06-18,2021-06-17,305.863464585327,2,54.0084388185654,1713.52191301422,"heat_dur_temp23"
318,2021,"heat_wave","NERC18",2021-06-24,2021-06-30,2021-06-24,302.588140244167,7,77.8481012658228,6859.73971533404,"heat_dur_temp41"
319,2021,"heat_wave","NERC18",2021-07-04,2021-07-06,2021-07-05,305.884234615015,3,98.7341772151899,4704.95050621963,"heat_dur_temp33"
320,2021,"heat_wave","NERC18",2021-07-14,2021-07-15,2021-07-15,300.317500661012,2,39.662447257384,818.434651590825,"heat_dur_temp21"
321,2021,"heat_wave","NERC18",2021-07-22,2021-07-24,2021-07-23,305.96179736093,3,97.4683544303798,4667.31036756308,"heat_dur_temp33"
322,2021,"heat_wave","NERC18",2021-07-27,2021-07-29,2021-07-28,307.824220439204,3,90.7172995780591,4850.8954359859,"heat_dur_temp34"
323,2021,"heat_wave","NERC18",2021-08-06,2021-08-12,2021-08-10,306.960981360121,7,95.5696202531646,11346.6818339544,"heat_dur_temp44"
324,2021,"heat_wave","NERC18",2021-08-20,2021-08-21,2021-08-20,305.089499683731,2,14.5569620253165,439.314547754195,"heat_dur_temp23"
325,2021,"heat_wave","NERC18",2021-08-23,2021-08-25,2021-08-24,306.609111236428,3,72.1518987341772,3595.13673598632,"heat_dur_temp34"
326,2021,"heat_wave","NERC18",2021-08-27,2021-08-29,2021-08-28,305.439576525774,3,71.9409282700422,3332.2124020816,"heat_dur_temp33"
327,2021,"heat_wave","NERC18",2021-09-19,2021-09-20,2021-09-19,305.0957729828,2,28.6919831223629,866.255327283038,"heat_dur_temp23"
328,2022,"heat_wave","NERC18",2022-06-13,2022-06-15,2022-06-14,305.598564858595,3,76.7932489451477,3593.59342311936,"heat_dur_temp33"
329,2022,"heat_wave","NERC18",2022-06-20,2022-06-21,2022-06-20,306.461592165636,2,64.3459915611814,2118.47494114725,"heat_dur_temp24"
330,2022,"heat_wave","NERC18",2022-06-24,2022-06-25,2022-06-24,304.039079568362,2,69.4092827004219,1948.88488522831,"heat_dur_temp22"
331,2022,"heat_wave","NERC18",2022-07-04,2022-07-11,2022-07-05,304.974207698625,8,91.9831223628692,11018.9950322371,"heat_dur_temp42"
332,2022,"heat_wave","NERC18",2022-07-15,2022-07-24,2022-07-18,306.81786286931,10,98.7341772151899,16604.9785291921,"heat_dur_temp44"
333,2022,"heat_wave","NERC18",2022-08-01,2022-08-03,2022-08-02,307.571877671609,3,58.8607594936709,3102.88219644235,"heat_dur_temp34"
334,2022,"heat_wave","NERC18",2022-08-05,2022-08-07,2022-08-06,306.578262628819,3,75.1054852320675,3735.35537712631,"heat_dur_temp34"
335,2022,"heat_wave","NERC18",2022-08-27,2022-08-29,2022-08-28,304.720444039039,3,64.1350210970464,2832.28796700498,"heat_dur_temp32"
336,2023,"heat_wave","NERC18",2023-05-31,2023-06-05,2023-06-03,302.730532391639,6,83.1223628691983,6349.15159785539,"heat_dur_temp41"
337,2023,"heat_wave","NERC18",2023-06-20,2023-06-25,2023-06-20,303.309380780189,6,86.2869198312236,6890.55283430037,"heat_dur_temp41"
